-23.170555556   17.131944444  ATUPI ENRT FY 2105431
-15.356666667   28.771666667  ATUPO ENRT FL 5906519
-24.523333333   32.311666667  ATUSI ENRT FQ 5920082
-17.802711111   25.543000000  ATUSO ENRT FL 5917015
-24.147438889   25.597338889  ATUSU ENRT FB 4530263
 -1.463888889   53.955555556  ATUTI ENRT FS 2118979
-27.993325000   27.868686111  ATUXO ENRT FA 2105431
 34.325811111   -5.204055556  ATVAR ENRT GM 2118994
-19.412272222   33.406308333  AVAGA ENRT FQ 4606295
  4.000000000   35.432661111  AVAGI ENRT HK 2118999
-25.719416667   27.444266667  AVAGO ENRT FA 5906499
-15.925000000   27.813333333  AVAMO ENRT FL 4464727
-37.000000000   26.000000000  AVANA ENRT FA 2117458
-23.788661111   24.059722222  AVARA ENRT FB 2105431
  0.885147222   49.208144444  AVARI ENRT FS 2105411
 -1.826494444   30.311550000  AVARO ENRT HR 4530258
 -3.034422222   35.425722222  AVATU ENRT HT 4464707
-26.915644444   29.452808333  AVAVA ENRT FA 2105431
-23.436388889   65.000000000  AVDOV ENRT FI 2105426
-18.504166667   32.298611111  AVEBO ENRT FV 2105411
  9.225000000   49.668333333  AVEDA ENRT HC 2105411
  3.996969444   40.522247222  AVEDI ENRT HK 2118999
-13.376666667   29.988333333  AVEKA ENRT FL 2105426
-13.966666667   28.565000000  AVEKU ENRT FL 2118994
 11.366944444   56.133333333  AVELI ENRT HC 2105431
-24.494997222   22.694444444  AVESI ENRT FB 2105431
 -3.680477778   36.054372222  AVETA ENRT HT 2105411
-32.643408333   23.379188889  AVEXA ENRT FA 2105431
-19.593333333   34.480000000  AVEXU ENRT FQ 4464727
-12.462500000    4.339444444  AVIGI ENRT FN 2105426
 -5.570150000   40.912641667  AVIGO ENRT HT 5920082
-26.981858333   28.721005556  AVILO ENRT FA 4530263
  1.630000000   44.367500000  AVILO ENRT HC 2118979
  3.547777778   50.877500000  AVIMO ENRT FS 2118994
-17.935000000   22.479997222  AVIPU ENRT FY 2105431
 -6.031100000   37.754969444  AVITA ENRT HT 2118994
-17.863333333   37.720000000  AVITO ENRT FQ 2105426
-15.668055556   29.950000000  AVIVA ENRT FV 2118994
-19.335719444   33.501344444  AVIXU ENRT FQ 4606295
